,Customer,Service_Repair
19610,1564052336879,0
19611,1564054061567,0
19612,1564045606596,0
19613,1564066242900,0
19614,1564044856770,0
19615,1564054061567,0
19616,1564049193604,0
19617,1564056889500,0
19618,1564042379508,0
19619,1564052336879,0
19620,1564065726428,0
19621,1564045606596,0
19622,1564055709750,0
19623,1564061114564,0
19624,1564048573056,0
19625,1564041356581,0
19626,1564044856770,0
19627,1564054357182,0
19628,1564066242900,0
19629,1564042141482,0
19630,1563346945612,0
19631,1563860040619,0
19632,1563957944696,0
19633,1564062410001,0
19634,1563346945612,0
19635,1563957944696,0
19636,1564062410001,0
19637,1564062410001,0
19638,1563346945612,0
19639,1564062410001,0
19640,1563957944696,0
19641,1563346945612,0
19642,1564065139914,0
19643,1563346624709,0
19644,1563348928988,0
19645,1563347991083,0
19646,1563736160322,0
19647,1563348899499,0
19648,1563347991083,0
19649,1563736160322,0
19650,1564065139914,0
19651,1563348928988,0
19652,1564062862138,0
19653,1563346624709,1
19654,1330577176672,0
19655,1330662705708,0
19656,1330006856672,0
19657,1330662705708,0
19658,1330006856672,0
19659,1330577176672,1
19660,1330662705708,0
19661,1330006856672,0
19662,1330577176672,1
19663,1330662705708,0
19664,1330577176672,0
19665,1330006856672,0
19666,1330011031808,0
19667,1330006856672,0
19668,1330577176672,0
19669,1330662705708,0
19670,1330011031808,0
19671,1330031390744,0
19672,1330388806082,0
19673,1330599159381,0
19674,1330586210137,0
19675,1330673197940,0
19676,1330597943434,0
19677,1330512570881,0
19678,1330388806082,0
19679,1330512570881,0
19680,1330031390744,0
19681,1330586210137,0
19682,1330597943434,0
19683,1330673197940,0
19684,1330599159381,0
19685,1563346560797,0
19686,1563981773344,0
19687,1563347766033,0
19688,1563346407347,0
19689,1563975852931,0
19690,1564004024786,0
19691,1564037092167,0
19692,1564004024786,0
19693,1563348331211,0
19694,1563346407347,0
19695,1563975852931,0
19696,1564037092167,0
19697,1563981773344,0
19698,1563348224104,0
19699,1563348102360,0
19700,1563348109593,0
19701,1563348128888,0
19702,1563931444275,0
19703,1563348224104,0
19704,1563931444275,0
19705,1563348102360,0
19706,1563348109593,0
19707,1563348109593,0
19708,1563931444275,0
19709,1563348224104,0
19710,1563348102360,0
19711,1563724951702,0
19712,1563840831700,0
19713,1563345910312,0
19714,1563348912652,0
19715,1563835499912,0
19716,1563879618310,0
19717,1563345910312,0
19718,1563724951702,0
19719,1564025323487,0
19720,1563835499912,0
19721,1563840831700,0
19722,1564058575970,0
19723,1564054149574,0
19724,1564056796967,0
19725,1564064562130,0
19726,1564056569782,0
19727,1564054393489,0
19728,1564058445054,0
19729,1564055801046,0
19730,1564055552070,0
19731,1564052770772,0
19732,1564056365827,0
19733,1564064911880,0
19734,1564066106673,0
19735,1564049877768,0
19736,1564064599514,0
19737,1564064560191,0
19738,1564056037110,0
19739,1564064568213,0
19740,1564055508873,0
19741,1564053359229,0
19742,1564055954034,0
19743,1564055964618,0
19744,1564064631910,0
19745,1564063206349,0
19746,1563974769231,0
19747,1563351974884,0
19748,1563348294657,0
19749,1563348294657,0
19750,1563351974884,0
19751,1563974769231,0
19752,1563974769231,0
19753,1563351974884,0
19754,1563974769231,0
19755,1563351974884,0
19756,1563348294657,0
19757,1563351974884,0
19758,1563348294657,0
19759,1563889471237,0
19760,1563345266256,0
19761,1563931599129,0
19762,1563886127778,0
19763,1563886127778,0
19764,1563889471237,0
19765,1563931599129,0
19766,1563345266256,0
19767,1330002807081,0
19768,1330705464004,0
19769,1330432703574,0
19770,1330432703574,0
19771,1330705464004,0
19772,1330002807081,0
19773,1330705464004,0
19774,1330692332078,0
19775,1330432703574,0
19776,1330542763232,0
19777,1564054783998,0
19778,1563935554580,0
19779,1564048594059,0
19780,1564054783998,0
19781,1563935554580,0
19782,1564048594059,0
19783,1564054783998,0
19784,1563935554580,0
19785,1564048594059,0
19786,1564006550502,0
19787,1563753732090,0
19788,1563347947121,0
19789,1564045520167,0
19790,1563871364451,0
19791,1563871364451,0
19792,1563347947121,0
19793,1564045520167,0
19794,1564006550502,0
19795,1563753732090,0
19796,1564056274601,0
19797,1564052101490,0
19798,1564060104427,0
19799,1564052140662,0
19800,1564059746125,0
19801,1564059746125,0
19802,1564060104427,0
19803,1564052101490,0
19804,1564052140662,0
19805,1564056274601,0
19806,1564060104427,0
19807,1564059746125,0
19808,1564052101490,0
19809,1564052140662,0
19810,1564056274601,0
19811,1563347759794,0
19812,1564057454082,0
19813,1563347759794,0
19814,1563892506323,0
19815,1564057454082,0
19816,1563892506323,0
19817,1563347759794,0
19818,1564057454082,0
19819,1563347759794,0
19820,1563892506323,0
19821,1330388129504,0
19822,1330680838573,0
19823,1330623075870,0
19824,1330584548626,1
19825,1330680838573,0
19826,1330623075870,0
19827,1330388129504,0
19828,1330584548626,0
19829,1563820652923,0
19830,1564066887782,0
19831,1563871508803,0
19832,1564066887782,0
19833,1563820652923,0
19834,1563871508803,0
19835,1564066887782,0
19836,1563871508803,0
19837,1563820652923,0
19838,1563820652923,0
19839,1564066887782,0
19840,1563871508803,0
19841,1563351974884,0
19842,1563348294657,0
19843,1563974769231,0
19844,1563351974884,0
19845,1563348294657,0
19846,1564066887782,0
19847,1563820652923,0
19848,1563871508803,0
19849,1563871508803,0
19850,1563820652923,0
19851,1564066887782,0
19852,1564045061376,0
19853,1563347779627,0
19854,1563345369611,0
19855,1563350710257,0
19856,1563345369611,0
19857,1563350710257,0
19858,1563347779627,0
19859,1330013407191,0
19860,1330659238379,0
19861,1330603404694,0
19862,1330730219539,0
19863,1330013553780,0
19864,1330716881888,0
19865,1330619824405,0
19866,1330532124455,0
19867,1563914307606,0
19868,1563881996649,0
19869,1563881996649,0
19870,1563914307606,0
19871,1564065399540,0
19872,1564064504956,0
19873,1563963197041,0
19874,1563804224819,0
19875,1563335333735,0
19876,1564064981241,0
19877,1563970183227,0
19878,1564015010719,0
19879,1563342118452,0
19880,1563342118452,0
19881,1564015010719,0
19882,1564005160209,0
19883,1563346724352,0
19884,1563340871640,0
19885,1563346724352,0
19886,1563340871640,0
19887,1564005160209,0
19888,1564030018119,0
19889,1564039104544,0
19890,1563345194534,0
19891,1563345194534,0
19892,1564039104544,0
19893,1563844264399,0
19894,1564037767047,0
19895,1564047988286,0
19896,1563943249572,0
19897,1563873425489,0
19898,1563943249572,0
19899,1563873425489,0
19900,1564037767047,0
19901,1563844264399,0
19902,1563740538117,0
19903,1564066239901,0
19904,1563963884352,0
19905,1564033664589,0
19906,1564056660485,0
19907,1563347453339,0
19908,1563344486629,0
19909,1563360830551,0
19910,1564056660485,0
19911,1563347453339,0
19912,1564047290106,0
19913,1564065604360,0
19914,1564058459182,0
19915,1564034494092,0
19916,1564058459182,0
19917,1564047290106,0
19918,1564065604360,0
19919,1564034494092,0
19920,1564047290106,0
19921,1564034494092,0
19922,1564058459182,0
19923,1564065604360,0
19924,1564058459182,0
19925,1564047290106,0
19926,1564065604360,0
19927,1564067116642,0
19928,1564031385275,0
19929,1564063833402,0
19930,1564063833402,0
19931,1564031385275,0
19932,1564067116642,0
19933,1564063833402,0
19934,1564067116642,0
19935,1143335731265,0
19936,1143822141497,0
19937,1144028941897,0
19938,1143891018286,0
19939,1144033953365,0
19940,1143333549579,0
19941,1144034888817,0
19942,1144056381444,0
19943,1144043308174,0
19944,1143879640918,0
19945,1143867486892,0
19946,1144038521215,0
19947,1144039416893,0
19948,1143333541921,0
19949,1144067246854,0
19950,1143336587278,0
19951,1564066388992,0
19952,1563350267003,0
19953,1564041216229,0
19954,1564039967674,0
19955,1564001741236,0
19956,1563350267003,0
19957,1564041216229,0
19958,1564066388992,0
19959,1564039967674,0
19960,1564064921659,0
19961,1564039967674,0
19962,1564066388992,0
19963,1564064921659,0
19964,1564001741236,0
19965,1563919255250,0
19966,1563339515808,0
19967,1563919255250,0
19968,1563339515808,0
19969,1563919255250,0
19970,1330016564870,0
19971,1330686818048,0
19972,1330016564870,0
19973,1330686818048,0
19974,1563963404822,0
19975,1563912398776,0
19976,1563912398776,0
19977,1563963404822,0
19978,1563963404822,0
19979,1563912398776,0
19980,1563910628716,0
19981,1563833544378,0
19982,1563910628716,0
19983,1563833544378,0
19984,1330002375828,0
19985,1330638176413,0
19986,1330638176413,0
19987,1330002375828,0
19988,1564045520167,0
19989,1563753732090,0
19990,1564006550502,0
19991,1563871364451,0
19992,1563347947121,0
19993,1563344744619,0
19994,1563337907271,0
19995,1563337907271,0
19996,1563344744619,0
19997,1563933736565,0
19998,1563996603064,0
19999,1563933736565,0
20000,1563996603064,0
20001,1563954971994,0
20002,1563347145964,0
20003,1563977454071,0
20004,1563346782599,0
20005,1330006856672,0
20006,1330577176672,0
20007,1330662705708,0
20008,1330011031808,0
20009,1563997920074,0
20010,1564034923789,0
20011,1563997920074,0
20012,1564034923789,0
20013,1330031291806,0
20014,1330031291806,0
20015,1330031291806,0
20016,1330031291806,0
20017,1330732130546,0
20018,1330723071636,0
20019,1330733640478,0
20020,1330730251323,0
20021,1330723071636,0
20022,1330730251323,0
20023,1330723071636,0
20024,1330730251323,0
20025,1563348196291,0
20026,1563348196291,0
20027,1563348196291,0
20028,1563348050331,0
20029,1563345145856,0
20030,1563901578906,0
20031,1563958726418,0
20032,1563355204992,0
20033,1563980726879,0
20034,1563980726879,0
20035,1563958726418,0
20036,1563355204992,0
20037,1564050601990,0
20038,1564066433617,0
20039,1564051414800,0
20040,1564050912034,0
20041,1564051376976,0
20042,1564052571995,0
20043,1564051091575,0
20044,1564047606359,0
20045,1564055393278,0
20046,1564062980988,0
20047,1564050124651,0
20048,1564052324156,0
20049,1563889471237,0
20050,1563886127778,0
20051,1563931599129,0
20052,1564051246193,0
20053,1564063485901,0
20054,1564054544047,0
20055,1564066952457,0
20056,1564056364229,0
20057,1564063485901,0
20058,1564056364229,0
20059,1564054544047,0
20060,1564063485901,0
20061,1564056364229,0
20062,1564054544047,1
20063,1330656584597,0
20064,1330016016823,0
20065,1330000964187,0
20066,1564064072277,0
20067,1563968899059,0
20068,1564049770257,0
20069,1563344483747,0
20070,1330686037590,0
20071,1330648996763,0
20072,1330648996763,0
20073,1564037432563,0
20074,1563978008950,0
20075,1564009994752,0
20076,1564056733267,0
20077,1564037432563,0
20078,1563978008950,0
20079,1564009994752,0
20080,1564056733267,0
20081,1563978008950,0
20082,1564037432563,0
20083,1564009994752,0
20084,1564056733267,0
20085,1330722665958,0
20086,1330017639129,0
20087,1330017639129,0
20088,1330727993779,0
20089,1330727993779,0
20090,1330727993779,0
20091,1330727993779,0
20092,1563871508803,0
20093,1564066887782,0
20094,1564045061376,0
20095,1564065726412,0
20096,1564065726412,0
20097,1564065037178,0
20098,1564065542244,0
20099,1564065726412,0
20100,1564065037178,0
20101,1564065542244,0
20102,1564065726412,0
20103,1564065037178,0
20104,1564065542244,0
20105,1563337341115,0
20106,1563337341115,0
20107,1143659573434,0
20108,1143337677323,0
20109,1143996682094,0
20110,1143337677323,0
20111,1143659573434,0
20112,1143996682094,0
20113,1143659573434,0
20114,1143337677323,0
20115,1143996682094,0
20116,1563814911596,0
20117,1563998690802,0
20118,1563814911596,0
20119,1563814911596,0
20120,1563998690802,0
20121,1563339324115,0
20122,1564067958212,0
20123,1564018161759,0
20124,1564059650223,0
20125,1563346617646,0
20126,1564056080524,0
20127,1564056080524,0
20128,1563339324115,0
20129,1564059650223,0
20130,1563965711546,0
20131,1563809417046,0
20132,1563844547223,0
20133,1144036962637,0
20134,1143333642990,0
20135,1143333644224,0
20136,1144041515568,0
20137,1143333642990,0
20138,1144041515568,0
20139,1144036962637,0
20140,1144041515568,0
20141,1144036962637,0
20142,1143333642990,0
20143,1330726363248,0
20144,1330012378002,0
20145,1330011996131,0
20146,1330605200208,0
20147,1330001571189,0
20148,1330487187080,0
20149,1330734779518,0
20150,1563819921521,0
20151,1563819921521,0
20152,1330725949928,0
20153,1330725949928,0
20154,1330725949928,0
20155,1330725949928,0
20156,1330708015933,0
20157,1330555761780,0
20158,1330708015933,0
20159,1330555761780,0
20160,1330555761780,0
20161,1330708015933,0
20162,1330555761780,0
20163,1330708015933,0
20164,1330555761780,0
20165,1330708015933,0
20166,1330011290115,0
20167,1330011290115,0
20168,1330542400369,0
20169,1330003586422,0
20170,1330624033251,0
20171,1564058869653,0
20172,1563344696930,0
20173,1563349469248,0
20174,1564057495583,0
20175,1564013777946,0
20176,1563939547352,0
20177,1563982229131,0
20178,1564050656758,0
20179,1330011173633,0
20180,1330011173633,0
20181,1330720115043,0
20182,1330695205984,0
20183,1330001615758,0
20184,1143934075720,0
20185,1144055972941,0
20186,1143934075720,0
20187,1144055972941,0
20188,1143934075720,0
20189,1144055972941,0
20190,1143934075720,0
20191,1144059228540,0
20192,1144055972941,0
20193,1564066119142,0
20194,1564054398400,0
20195,1564063762041,0
20196,1564045919048,0
20197,1564066119142,0
20198,1564063762041,0
20199,1564045919048,0
20200,1564054398400,0
20201,1563973300267,0
20202,1563350763835,0
20203,1563946135297,0
20204,490144450065,0
20205,490064183093,0
20206,490086606440,0
20207,490414145428,0
20208,490144450065,0
20209,490729362036,0
20210,490086606440,0
20211,490144450065,0
20212,490729362036,0
20213,490414145428,0
20214,490086606440,0
20215,1563853288104,0
20216,1564044703806,0
20217,1564063711952,0
20218,1564039124239,0
20219,1564045986920,0
20220,1564063711952,0
20221,1564044703806,0
20222,1564039124239,0
20223,1563853288104,0
20224,1564045986920,0
20225,1330001620903,0
20226,1330734851954,0
20227,1330728491719,0
20228,1330733210837,0
20229,1330727163273,0
20230,1330727163273,0
20231,1330728491719,0
20232,1330733210837,0
20233,1330696081901,0
20234,1330696081901,0
20235,1563349595070,0
20236,1563360549902,0
20237,1563771093934,0
20238,956772641930,0
20239,957376145910,0
20240,957376145910,0
20241,957398454387,0
20242,957398454387,0
20243,957376145910,0
20244,957376145910,0
20245,1564046140267,0
20246,1564046140267,0
20247,1563935000250,0
20248,1564067808408,0
20249,1563935000250,0
20250,1330676681397,0
20251,1330684635074,0
20252,1330676681397,0
20253,1563998832349,0
20254,1564011577615,0
20255,1564004984784,0
20256,1564011577615,0
20257,1563998832349,0
20258,1564004984784,0
20259,1563873425489,0
20260,1564037767047,0
20261,1563943249572,0
20262,1330002119712,0
20263,1330002119712,0
20264,1564065496756,0
20265,1564065496756,0
20266,1563341803639,0
20267,1563338206761,0
20268,1563350855441,0
20269,1563346959258,0
20270,1563347212142,0
20271,1564053353527,0
20272,1564067836473,0
20273,1564053353527,0
20274,1564064683811,0
20275,1563347212142,0
20276,1563343697521,0
20277,1564067929531,0
20278,1564047463162,0
20279,1563343697521,0
20280,1564067929531,0
20281,1564047463162,0
20282,1563343540504,0
20283,1564047463162,0
20284,1563343697521,0
20285,1423603951856,0
20286,1423880641115,0
20287,1423880641115,0
20288,1423603951856,0
20289,1423880641115,0
20290,1423603951856,0
20291,1423603951856,0
20292,1423880641115,0
20293,1563946340674,0
20294,1563946340674,0
20295,1330601764732,0
20296,1330601764732,0
20297,1564004984784,0
20298,1563998832349,0
20299,1564011577615,0
20300,1563998832349,0
20301,1564011577615,0
20302,1564004984784,0
20303,1564031385275,0
20304,1564063833402,0
20305,1564067116642,0
20306,1564067116642,0
20307,1564063833402,0
20308,1564056364229,0
20309,1564054544047,0
20310,1564051246193,0
20311,1564063485901,0
20312,1564066952457,0
20313,1564063485901,0
20314,1564056364229,0
20315,1330644293759,0
20316,1330644293759,0
20317,1330730913078,0
20318,1330520341255,0
20319,1330004385119,0
20320,1330730913078,0
20321,1330004385119,0
20322,1330520341255,0
20323,1563348725544,0
20324,1564066182903,0
20325,1563981701408,0
20326,1564059361645,0
20327,1143335877385,0
20328,1144044021827,0
20329,1144044021827,0
20330,1143335877385,0
20331,1143335877385,0
20332,1144044021827,0
20333,1564057264469,0
20334,1563954124938,0
20335,1564038158671,0
20336,1564038158671,0
20337,1563954124938,0
20338,1563346382623,0
20339,1564066575969,0
20340,1563346945612,0
20341,1564062410001,0
20342,1564067026536,0
20343,1564044681672,0
20344,1563349082505,0
20345,1563347630698,0
20346,1564012858566,0
20347,1564018135887,0
20348,1564065953709,0
20349,1563964246992,0
20350,1564065953709,0
20351,1563964246992,0
20352,1330011168269,0
20353,1330020377795,0
20354,1564042405149,0
20355,1564042405149,0
20356,1564030197874,0
20357,1564030197874,0
20358,1563350275580,0
20359,1563972588360,0
20360,1563337326310,0
20361,1564049101048,0
20362,1564052160377,0
20363,1564064571563,0
20364,1564062385284,0
20365,1564050963003,0
20366,1564061028831,0
20367,1563341709815,0
20368,1563341709815,0
20369,1564061028831,0
20370,1564004488193,0
20371,1564004488193,0
20372,1564004488193,0
20373,1564004488193,0
20374,1564062511900,0
20375,1563346689454,0
20376,1563348011262,0
20377,1563348011262,0
20378,1563346689454,0
20379,1564052205018,0
20380,1564067005496,0
20381,1564031413555,0
20382,1564052205018,0
20383,1564050431512,0
20384,1564041926979,0
20385,1564067266773,0
20386,1564050431512,0
20387,1564041926979,0
20388,1144035221781,0
20389,1144035221781,0
20390,1144026111494,0
20391,1564062416002,0
20392,1563999568331,0
20393,1563336708560,0
20394,1564062416002,0
20395,1563336708560,0
20396,1564045911614,0
20397,1564068238742,0
20398,1330629426079,0
20399,1330701222592,0
20400,1330712147387,0
20401,1563968986997,0
20402,1564061189315,0
20403,1563968986997,0
20404,1564061189315,0
20405,1564061189315,0
20406,1564054670577,0
20407,1563348180011,0
20408,1564068011214,0
20409,1564067261710,0
20410,1563805478918,0
20411,1564067099415,0
20412,1564034494148,0
20413,1564002169739,0
20414,1564041892980,0
20415,1564002169739,0
20416,1564034494148,0
20417,1564041892980,0
20418,1144050704696,0
20419,1144056720643,0
20420,1144050704696,0
20421,1144056720643,0
20422,1564064688274,0
20423,1564066578813,0
20424,1564056467640,0
20425,1564067627308,0
20426,1564064880021,0
20427,1330004962825,0
20428,1330003596870,0
20429,1330724773961,0
20430,1330732274958,0
20431,1330001527026,0
20432,1330732857428,0
20433,1564066898461,0
20434,1564065248452,0
20435,1564047196551,0
20436,1564040277942,0
20437,724062948060,0
20438,723744331991,0
20439,724045370790,0
20440,724064343263,0
20441,2053357135244,0
20442,1564067715604,0
20443,1564067715604,0
20444,1564067715604,0
20445,1563998690802,0
20446,1563814911596,0
20447,1563998690802,0
20448,1563814911596,0
20449,1564049279632,0
20450,1564004612088,0
20451,1564004612088,0
20452,1564053404827,0
20453,1564058898719,0
20454,1563337229958,0
20455,1564058898719,0
20456,1563337229958,0
20457,1563335919770,0
20458,1563975959940,0
20459,1563335919770,0
20460,1563975959940,0
20461,1564038152492,0
20462,1564028052503,0
20463,1564038152492,0
20464,1564028052503,0
20465,1564026441432,0
20466,1564062279441,0
20467,1564062279441,0
20468,1564026441432,0
20469,1330003596870,0
20470,1330732274958,0
20471,1330004962825,0
20472,1330732857428,0
20473,1330001527026,0
20474,1563903231688,0
20475,1563744010705,0
20476,1563903231688,0
20477,1564058220545,0
20478,1564058220545,0
20479,1564058220545,0
20480,1330734239807,0
20481,1330726254599,0
20482,1330726254599,0
20483,1143341269480,0
20484,1143333911157,0
20485,1143341269480,0
20486,1143341269480,0
20487,1144066536433,0
20488,1143335733064,0
20489,1143335733064,0
20490,1330646551306,0
20491,1330646551306,0
20492,1330646551306,0
20493,1330013700733,0
20494,1330662150346,0
20495,1330013700733,0
20496,1330662150346,0
20497,1564058459182,0
20498,1564047290106,0
20499,1564065604360,0
20500,1563343622691,0
20501,1563343622691,0
20502,1563343622691,0
20503,1144015266291,0
20504,1144015266291,0
20505,1144015266291,0
20506,1144015266291,0
20507,1564061194434,0
20508,1564061194434,0
20509,1564061194434,0
20510,1330721335150,0
20511,1330721335150,0
20512,1330721335150,0
20513,1330733210837,0
20514,1330728491719,0
20515,1330727163273,0
20516,1564001304203,0
20517,1564060227296,0
20518,1563355476153,0
20519,1563998616996,0
20520,1563894244056,0
20521,1563339410689,0
20522,724063206913,0
20523,724023643427,0
20524,724039463018,0
20525,1564063649295,0
20526,1564064378004,0
20527,1564049475440,0
20528,1564058485672,0
20529,1563843432778,0
20530,1563843432778,0
20531,1564058459721,0
20532,1564058459721,0
20533,1564045708061,0
20534,1563809221179,0
20535,1564045177860,0
20536,1564065316683,0
20537,1564065316683,0
20538,1564065316683,0
20539,1564065316683,0
20540,1564065316683,0
20541,1143812700716,0
20542,1143812700716,0
20543,1143821588865,0
20544,1143338954081,0
20545,1143334184083,0
20546,1423343334016,0
20547,1423363030712,0
20548,1423362565452,0
20549,1563941743756,0
20550,1564050036871,0
20551,1563872305083,0
20552,1564056198989,0
20553,1564008062785,0
20554,1563344694786,0
20555,1564008062785,0
20556,1564056198989,0
20557,1563344694786,0
20558,1564049009840,0
20559,1564049009840,0
20560,1330725534341,0
20561,1330725534341,0
20562,1330725534341,0
20563,1190734119141,0
20564,1190734119141,0
20565,1564039813151,0
20566,1564039813151,0
20567,1564006641362,0
20568,1563350658956,0
20569,1330703150361,0
20570,1330703150361,0
20571,1144065763316,0
20572,1144065763316,0
20573,1564048441144,0
20574,1564063988860,0
20575,1564047590305,0
20576,1143755621908,0
20577,1143755621908,0
20578,1143755621908,0
20579,724050398659,0
20580,724050578806,0
20581,1564049783982,0
20582,1563881209016,0
20583,1143996682094,0
20584,1143659573434,0
20585,1563353543096,0
20586,1564066592468,0
20587,1564060040706,0
20588,1564062452752,0
20589,1563979362495,0
20590,1563839823749,0
20591,1564032531362,0
20592,1563348191787,0
20593,1564062511900,0
20594,1564004488193,0
20595,304057294760,0
20596,303378815448,0
20597,1564041556450,0
20598,1564041556450,0
20599,1563894244056,0
20600,1563347570267,0
20601,304022611708,0
20602,304056827277,0
20603,584058305838,0
20604,584058305838,0
20605,1330732758635,0
20606,1330732758635,0
20607,723952429092,0
20608,724037661494,0
20609,1330692447249,0
20610,1330692447249,0
20611,1330018471994,0
20612,1330018471994,0
20613,1564027841982,0
20614,1564027841982,0
20615,1143341261643,0
20616,1143939847218,0
20617,1563353130600,0
20618,1563353130600,0
20619,1330647945505,0
20620,1330606721546,0
20621,1564067889470,0
20622,1564026946185,0
20623,1564044905031,0
20624,1564030485413,0
20625,2053346078429,0
20626,724055077909,0
20627,1330701009764,0
20628,1330008397337,0
20629,1564066145037,0
20630,1564034429237,0
20631,1330385986692,0
20632,1330714175534,0
20633,1563943977661,0
20634,1563732444225,0
20635,1144048725680,0
20636,1143337084596,0
20637,723915017977,0
20638,723871860567,0
20639,1330718671678,0
20640,1330670527470,0
20641,1330670527470,0
20642,1330718671678,0
20643,1330000324426,0
20644,1330004367862,0
20645,1144061118900,0
20646,1144056085321,0
20647,1330704476495,0
20648,1330704476495,0
20649,1330011703251,0
20650,1330732835175,0
20651,1423366983159,0
20652,1423366061681,0
20653,1423948135736,0
20654,1424059379750,0
20655,1564058193842,0
20656,1564058193842,0
20657,1564063504397,0
20658,1564063504397,0
20659,1564054774506,0
20660,1564061489365,0
20661,1564031956193,0
20662,1423423472440,0
20663,1424056546192,0
20664,1564010286654,0
20665,1563831413368,0
20666,1563887554105,0
20667,1330515094612,0
20668,1330617134142,0
20669,1330726087604,0
20670,1330590543618,0
20671,1330010926647,0
20672,1563335333840,0
20673,1330583197920,0
20674,1563344816275,0
20675,1330693614359,0
20676,1563955338591,0
20677,1330707251384,0
20678,1330707251384,0
20679,1563910087019,0
20680,1563715011114,0
20681,1330003968213,0
20682,1330001589249,0
20683,1330666340747,0
20684,1563347992084,0
20685,1564042892734,0
20686,1423491092051,0
20687,1143701577683,0
20688,1563935000250,0
20689,1143337819318,0
20690,1143812700716,0
20691,1564060263735,0
20692,1144068258578,0
20693,1143334476106,0
20694,1564063386760,0
20695,1563349413971,0
20696,1564068238742,0
20697,1330730454027,0
20698,1330730454027,0
20699,1564061228986,0
20700,1564061228986,0
20701,1143882123575,0
20702,1330602354130,0
20703,1564024662216,0
20704,1563995590416,0
20705,1330710177601,0
20706,1564047922894,0
20707,1143341337310,0
20708,1330606397365,0
20709,1563360654599,0
20710,1330722127749,0
20711,1143877517237,0
20712,1564027841982,0
20713,1564062620981,0
20714,1330447032537,0
20715,490677332229,0
20716,1423379450871,0
20717,1144034315515,0
20718,1330732835175,0
20719,1144055964167,0
20720,1330011299610,0
20721,1330717740326,0
20722,1143336019270,0
20723,1330732741139,0
20724,1144063554897,0
20725,1564053067283,0
20726,1563347286123,0
20727,957395492354,0
20728,1423378699521,0
20729,1144065763316,0
20730,1330009437556,0
20731,304048689163,0
20732,1144032614589,0
20733,1143336879241,0
20734,1563732444225,0
20735,1564054149574,0
20736,1564063206349,0
20737,1564058445054,0
20738,1564056365827,0
20739,1564055964618,0
20740,1564055801046,0
20741,1564064568213,0
20742,1564066095830,0
20743,1564067797593,0
20744,1564056796967,0
20745,1564066230393,0
20746,1564066106673,0
20747,1564054393489,0
20748,1564056569782,0
20749,1564052770772,0
20750,1564055954034,0
20751,1564055552070,0
20752,1564064631910,0
20753,1564064562130,0
20754,1564064560191,0
20755,1564056037110,0
20756,1564055508873,0
20757,1564058575970,0
20758,1564049877768,0
20759,1564064560191,0
20760,1564058575970,0
20761,1564064911880,0
20762,1564064568213,0
20763,1564054393489,0
20764,1564053359229,0
20765,1564056796967,0
20766,1564056365827,0
20767,1564056037110,0
20768,1564056569782,0
20769,1564052770772,0
20770,1564055508873,0
20771,1564064562130,0
20772,1564055801046,0
20773,1564058445054,0
20774,1564066106673,0
20775,1564055954034,0
20776,1564055964618,0
20777,1564064631910,0
20778,1564064599514,0
20779,1564049877768,0
20780,1564055552070,0
20781,1564063206349,0
20782,1564054149574,0
20783,1563334304252,0
20784,1564022300082,0
20785,1563996704494,0
20786,1564032972184,0
20787,1564030344461,0
20788,1563345690818,0
20789,1563343352708,0
20790,1564044756131,0
20791,1564009234704,0
20792,1564068488843,0
20793,1563347420896,0
20794,1564046755859,0
20795,1564032972184,0
20796,1563345690818,0
20797,1564030344461,0
20798,1564044756131,0
20799,1563347420896,0
20800,1564022300082,0
20801,1563343352708,0
20802,1564046755859,0
20803,1563996704494,0
20804,1563338004036,0
20805,1564009234704,0
20806,1564049119854,0
20807,1563978619581,0
20808,1563338893615,0
20809,1564050598761,0
20810,1564057041675,0
20811,1564049119854,0
20812,1564057041675,0
20813,1563978619581,0
20814,1563338893615,0
20815,1564050598761,0
20816,1563978619581,0
20817,1564050598761,0
20818,1563338893615,0
20819,1564057041675,0
20820,1564049119854,0
20821,1564050598761,0
20822,1563978619581,0
20823,1564057041675,0
20824,1563338893615,0
20825,1564049119854,0
20826,1563346624709,0
20827,1564065139914,0
20828,1563348899499,0
20829,1563736160322,0
20830,1563348928988,0
20831,1563347991083,0
20832,1563736160322,0
20833,1564065139914,0
20834,1563348928988,0
20835,1563346624709,0
20836,1564062862138,0
20837,1563349771153,0
20838,1563740538117,0
20839,1564033664589,0
20840,1563880095845,0
20841,1563963884352,0
20842,1564043284356,0
20843,1564066239901,0
20844,1564066239901,0
20845,1563740538117,0
20846,1564033664589,0
20847,1563963884352,0
20848,1563963884352,0
20849,1564066239901,0
20850,1563740538117,0
20851,1563974302648,0
20852,1563847784508,0
20853,1564068101122,0
20854,1564040344820,0
20855,1563348028288,0
20856,1563342504425,0
20857,1563346880011,0
20858,1564059692514,0
20859,1564040344820,0
20860,1563342504425,0
20861,1563348028288,0
20862,1563974302648,0
20863,1563346880011,0
20864,1563847784508,0
20865,1564059692514,0
20866,1563346360886,0
20867,1563976342320,0
20868,1563349554543,0
20869,1563808764448,0
20870,1563863874204,0
20871,1563808764448,0
20872,1563976342320,0
20873,1563863874204,0
20874,1563349554543,0
20875,1563346360886,0
20876,1330686851508,0
20877,1330011372102,0
20878,1330452738682,0
20879,1330020395440,0
20880,1330018634996,0
20881,1330561449588,0
20882,1330012418063,0
20883,1330498190567,0
20884,1330452738682,0
